8371659295738240, 277, "Aisle 21 Bin 82", 24, 1
15236672633310000, 163, "Aisle 39 Bin 96", 76, 0
93600932527691504, 475, "Aisle 2 Bin 165", 47, 1
26506333924278700, 326, "Aisle 40 Bin 199", 58, 0
32275441751998600, 619, "Aisle 43 Bin 38", 122, 1
93303046523882400, 700, "Aisle 24 Bin 168", 70, 0
8054205149778550, 538, "Aisle 12 Bin 175", 10, 1
85103789501881904, 409, "Aisle 31 Bin 43", 51, 0
30574866397158000, 475, "Aisle 49 Bin 126", 21, 1
26781225944196900, 166, "Aisle 18 Bin 144", 5, 0
19770061234096200, 169, "Aisle 4 Bin 81", 29, 1
42536303917771200, 530, "Aisle 16 Bin 128", 37, 0
65496810798438600, 674, "Aisle 6 Bin 140", 4, 1
92569257588062800, 560, "Aisle 50 Bin 30", 51, 0
4762539611008080, 135, "Aisle 50 Bin 174", 15, 1
31620197074079700, 675, "Aisle 21 Bin 83", 15, 0
15211283956843300, 538, "Aisle 5 Bin 107", 58, 1
55637646477609200, 300, "Aisle 27 Bin 35", 26, 0
90994078809337408, 190, "Aisle 31 Bin 227", 110, 1
23421311797105600, 185, "Aisle 15 Bin 9", 76, 0
99046373879758896, 325, "Aisle 50 Bin 118", 43, 1
10569784414188500, 300, "Aisle 30 Bin 177", 54, 0
29192178549928400, 637, "Aisle 36 Bin 159", 129, 1
60608450172525800, 679, "Aisle 20 Bin 20", 43, 0
7658863421747800, 128, "Aisle 5 Bin 137", 36, 1
77767738449331296, 275, "Aisle 12 Bin 2", 60, 0
73120677397676192, 540, "Aisle 3 Bin 228", 53, 1
3523617885331380, 130, "Aisle 3 Bin 7", 4, 0
41798963710557296, 284, "Aisle 43 Bin 95", 9, 1
45821035522512600, 538, "Aisle 38 Bin 137", 30, 0
34664105210268400, 308, "Aisle 49 Bin 31", 74, 1
74901444091942496, 700, "Aisle 23 Bin 123", 29, 0
82713078064717296, 512, "Aisle 47 Bin 85", 13, 1
68027452089642800, 190, "Aisle 25 Bin 5", 23, 0
92582447819476608, 540, "Aisle 22 Bin 40", 21, 1
5880814668353600, 431, "Aisle 38 Bin 92", 81, 0
64687972198305600, 700, "Aisle 6 Bin 59", 34, 1
35061579090006700, 277, "Aisle 34 Bin 248", 6, 0
58624030311831000, 512, "Aisle 50 Bin 22", 21, 1
21969195532229800, 518, "Aisle 24 Bin 172", 12, 0
42214896662285200, 319, "Aisle 44 Bin 221", 14, 1
34724242312985600, 163, "Aisle 12 Bin 76", 67, 0
30110584645404300, 215, "Aisle 16 Bin 237", 26, 1
61351985571343696, 197, "Aisle 25 Bin 245", 44, 0
50235368179546496, 135, "Aisle 13 Bin 225", 50, 1
26033399081981900, 120, "Aisle 45 Bin 59", 48, 0
27881970631066300, 279, "Aisle 7 Bin 80", 106, 1
6870587104130850, 278, "Aisle 34 Bin 111", 34, 0
81995325118822304, 164, "Aisle 22 Bin 132", 8, 1
61663377012916400, 674, "Aisle 21 Bin 168", 6, 0
37560337757473000, 288, "Aisle 29 Bin 142", 30, 1
47472206131618496, 430, "Aisle 34 Bin 18", 21, 0
17551232557933400, 679, "Aisle 18 Bin 183", 32, 1
44068956643837104, 434, "Aisle 13 Bin 237", 27, 0
68787427580349400, 536, "Aisle 2 Bin 193", 39, 1
45267838119109504, 511, "Aisle 14 Bin 197", 30, 0
3998529106348930, 279, "Aisle 45 Bin 163", 20, 1
74876455559057696, 320, "Aisle 31 Bin 138", 53, 0
47554622653631600, 538, "Aisle 11 Bin 219", 33, 1
82199823089338096, 447, "Aisle 4 Bin 10", 9, 0
82945238996356000, 516, "Aisle 41 Bin 167", 33, 1
4393487418758760, 329, "Aisle 4 Bin 67", 104, 0
54479976786604304, 430, "Aisle 49 Bin 99", 99, 1
42230477619264400, 329, "Aisle 15 Bin 122", 54, 0
67614529878471696, 520, "Aisle 24 Bin 38", 22, 1
34624676534711300, 560, "Aisle 47 Bin 79", 25, 0
48764970504398200, 155, "Aisle 13 Bin 35", 32, 1
13563305337485400, 533, "Aisle 4 Bin 183", 25, 0
37624065191405800, 125, "Aisle 26 Bin 193", 42, 1
96034993925246000, 215, "Aisle 9 Bin 223", 39, 0
3072024058973990, 519, "Aisle 26 Bin 124", 13, 1
12360481496839500, 700, "Aisle 9 Bin 97", 5, 0
38622025337603296, 329, "Aisle 40 Bin 58", 8, 1
91100971652261504, 516, "Aisle 10 Bin 148", 33, 0
63606536832153504, 518, "Aisle 44 Bin 73", 68, 1
60925769918568600, 675, "Aisle 32 Bin 11", 19, 0
66659012598661400, 120, "Aisle 45 Bin 188", 99, 1
66266781674923696, 308, "Aisle 41 Bin 42", 31, 0
50857304730040400, 190, "Aisle 43 Bin 59", 58, 1
90048761077190896, 197, "Aisle 37 Bin 107", 49, 0
82822527349376192, 185, "Aisle 9 Bin 203", 116, 1
93582094639436000, 166, "Aisle 27 Bin 135", 37, 0
30574866397158000, 553, "Aisle 42 Bin 238", 40, 1
63796688846772600, 306, "Aisle 6 Bin 84", 30, 0
57986020747424200, 120, "Aisle 1 Bin 199", 17, 1
56055919305216200, 434, "Aisle 27 Bin 94", 4, 0
92899839188270800, 110, "Aisle 16 Bin 18", 3, 1
50164015726750896, 601, "Aisle 11 Bin 1", 19, 0
35675168150342900, 447, "Aisle 49 Bin 168", 44, 1
23814438897089500, 202, "Aisle 6 Bin 61", 47, 0
22726084519985700, 279, "Aisle 25 Bin 133", 45, 1
91776013506917200, 130, "Aisle 16 Bin 52", 42, 0
21653117621790000, 435, "Aisle 18 Bin 131", 33, 1
70739599352825200, 198, "Aisle 31 Bin 223", 54, 0
39267436691536896, 700, "Aisle 9 Bin 107", 41, 1
74891565400624000, 198, "Aisle 39 Bin 83", 67, 0
53091594966448704, 517, "Aisle 43 Bin 77", 35, 1
49700266886848496, 319, "Aisle 11 Bin 239", 123, 0
4129209197706730, 434, "Aisle 2 Bin 44", 69, 1
68435552677558800, 164, "Aisle 39 Bin 211", 64, 0
94491054341253504, 606, "Aisle 20 Bin 11", 19, 1
87303494908485104, 447, "Aisle 15 Bin 129", 28, 0
1027127942988250, 169, "Aisle 40 Bin 95", 15, 1
88184177625624608, 617, "Aisle 5 Bin 74", 29, 0
13299086900674900, 530, "Aisle 1 Bin 71", 18, 1
16646174335662000, 520, "Aisle 14 Bin 209", 76, 0
43831875511099904, 604, "Aisle 24 Bin 196", 71, 1
17551232557933400, 277, "Aisle 50 Bin 213", 12, 0
40152767260582800, 130, "Aisle 29 Bin 82", 5, 1
83087372899923696, 275, "Aisle 3 Bin 241", 6, 0
29624131628225100, 680, "Aisle 37 Bin 105", 32, 1
39868843659186600, 125, "Aisle 45 Bin 27", 26, 0
34663336173237600, 306, "Aisle 25 Bin 91", 49, 1
14777477606587900, 160, "Aisle 50 Bin 18", 49, 0
29668829953812300, 540, "Aisle 37 Bin 153", 11, 1
28388021207772900, 601, "Aisle 35 Bin 17", 45, 0
98961768338909504, 190, "Aisle 4 Bin 3", 14, 1
91727986425326096, 700, "Aisle 22 Bin 229", 19, 0
85904421726316800, 511, "Aisle 39 Bin 222", 10, 1
34671912201831800, 198, "Aisle 23 Bin 150", 39, 0
73120677397676192, 606, "Aisle 20 Bin 143", 24, 1
45168360145595800, 400, "Aisle 28 Bin 49", 32, 0
1363701065138800, 277, "Aisle 12 Bin 207", 63, 1
1315100599733720, 517, "Aisle 20 Bin 242", 19, 0
63382194401322496, 185, "Aisle 37 Bin 176", 29, 1
18621485873014900, 655, "Aisle 5 Bin 214", 21, 0
13678779148089100, 300, "Aisle 38 Bin 222", 10, 1
26758178376375900, 197, "Aisle 39 Bin 238", 33, 0
43655320557778096, 163, "Aisle 4 Bin 218", 86, 1
89629452259877696, 447, "Aisle 15 Bin 93", 13, 0
85935233703895008, 300, "Aisle 46 Bin 16", 97, 1
62150387636497200, 166, "Aisle 30 Bin 176", 22, 0
25575604829690000, 118, "Aisle 48 Bin 243", 28, 1
52134462000573904, 476, "Aisle 48 Bin 78", 44, 0
18789690357374200, 160, "Aisle 45 Bin 27", 52, 1
68433132458356304, 277, "Aisle 11 Bin 91", 41, 0
81331916815465600, 431, "Aisle 34 Bin 181", 13, 1
73007817633329504, 253, "Aisle 15 Bin 5", 7, 0
58867737635191800, 620, "Aisle 34 Bin 212", 51, 1
93135746468562304, 431, "Aisle 40 Bin 16", 109, 0
98834172227148400, 197, "Aisle 49 Bin 75", 41, 1
675629806136385, 250, "Aisle 35 Bin 16", 49, 0
6059620725694670, 278, "Aisle 13 Bin 9", 45, 1
19747257674901500, 700, "Aisle 44 Bin 60", 56, 0
81948848845006304, 674, "Aisle 8 Bin 19", 17, 1
68027452089642800, 570, "Aisle 1 Bin 205", 27, 0
29288253084047700, 118, "Aisle 20 Bin 195", 6, 1
55050063989773800, 519, "Aisle 38 Bin 99", 19, 0
7937872133753140, 308, "Aisle 48 Bin 159", 27, 1
48162641944788200, 135, "Aisle 28 Bin 201", 27, 0
65907273062761296, 604, "Aisle 3 Bin 175", 53, 1
44623826760155400, 326, "Aisle 17 Bin 95", 41, 0
88184177625624608, 320, "Aisle 45 Bin 224", 110, 1
22751676778686300, 278, "Aisle 13 Bin 168", 43, 0
98604620536359808, 120, "Aisle 41 Bin 125", 17, 1
18417059692865900, 540, "Aisle 17 Bin 124", 7, 0
64152942644946000, 431, "Aisle 33 Bin 227", 11, 1
66830665944494896, 617, "Aisle 21 Bin 203", 87, 0
94488506796263696, 530, "Aisle 6 Bin 21", 25, 1
36482006878849600, 606, "Aisle 46 Bin 132", 93, 0
69429473136791000, 679, "Aisle 28 Bin 61", 37, 1
87603978107357696, 155, "Aisle 50 Bin 87", 8, 0
98049677439515296, 630, "Aisle 8 Bin 97", 5, 1
71321312827522096, 512, "Aisle 26 Bin 103", 39, 0
56935100814912400, 517, "Aisle 5 Bin 47", 28, 1
2971793826411670, 620, "Aisle 2 Bin 199", 84, 0
82375156725503392, 150, "Aisle 44 Bin 103", 23, 1
4421430438768270, 120, "Aisle 12 Bin 220", 39, 0
3072024058973990, 540, "Aisle 19 Bin 211", 71, 1
44098606179045800, 284, "Aisle 33 Bin 240", 25, 0
68423642927194600, 166, "Aisle 36 Bin 106", 39, 1
83056334005189408, 601, "Aisle 38 Bin 59", 39, 0
24506950114174400, 250, "Aisle 3 Bin 239", 78, 1
98962596116801600, 130, "Aisle 45 Bin 178", 29, 0
74436663097919104, 284, "Aisle 20 Bin 90", 84, 1
73339362130756608, 430, "Aisle 39 Bin 84", 40, 0
29468776278800500, 198, "Aisle 2 Bin 184", 15, 1
37912914022102704, 275, "Aisle 12 Bin 242", 17, 0
19479369849048200, 435, "Aisle 37 Bin 105", 31, 1
18886460626979000, 674, "Aisle 25 Bin 214", 66, 0
58702931847424000, 185, "Aisle 27 Bin 16", 45, 1
22855582162973300, 300, "Aisle 36 Bin 44", 85, 0
87711156759768400, 638, "Aisle 32 Bin 208", 59, 1
30752518413549800, 308, "Aisle 37 Bin 28", 60, 0
55677465225630496, 545, "Aisle 12 Bin 125", 40, 1
2646296249665380, 150, "Aisle 48 Bin 228", 61, 0
45521116132265696, 536, "Aisle 44 Bin 120", 17, 1
58867737635191800, 253, "Aisle 12 Bin 215", 34, 0
94488506796263696, 536, "Aisle 43 Bin 234", 55, 1
77817605192188608, 326, "Aisle 15 Bin 113", 57, 0
87839721053455904, 674, "Aisle 13 Bin 162", 25, 1
3429408929907430, 530, "Aisle 48 Bin 50", 27, 0
41040100618854704, 679, "Aisle 39 Bin 211", 52, 1
66789399005988704, 476, "Aisle 48 Bin 158", 118, 0
33467115532040600, 500, "Aisle 11 Bin 151", 4, 1
89629452259877696, 515, "Aisle 22 Bin 121", 35, 0
20979210727219300, 275, "Aisle 18 Bin 177", 125, 1
65347557200690896, 409, "Aisle 28 Bin 96", 117, 0
10831317442508400, 540, "Aisle 44 Bin 62", 47, 1
28513221458231700, 530, "Aisle 44 Bin 143", 75, 0
16966880381980600, 533, "Aisle 10 Bin 237", 89, 1
22365606208802200, 128, "Aisle 19 Bin 33", 118, 0
34624676534711300, 336, "Aisle 31 Bin 228", 28, 1
58624030311831000, 536, "Aisle 8 Bin 39", 21, 0
37558081706110304, 617, "Aisle 19 Bin 149", 21, 1
71500034119188800, 114, "Aisle 25 Bin 216", 69, 0
17410712872897000, 700, "Aisle 33 Bin 12", 46, 1
39043694889099696, 655, "Aisle 36 Bin 95", 25, 0
57971707311637800, 412, "Aisle 33 Bin 46", 12, 1
38156197878623200, 130, "Aisle 10 Bin 6", 110, 0
85349777249636608, 538, "Aisle 6 Bin 139", 41, 1
44491921073834800, 306, "Aisle 36 Bin 112", 9, 0
48795415297564896, 105, "Aisle 21 Bin 91", 26, 1
88988978465720000, 518, "Aisle 40 Bin 126", 35, 0
8464317263647840, 125, "Aisle 22 Bin 163", 21, 1
44594239730557696, 160, "Aisle 10 Bin 193", 15, 0
99291772618924896, 630, "Aisle 18 Bin 97", 41, 1
28098784146699700, 630, "Aisle 33 Bin 12", 13, 0
78342449038102800, 325, "Aisle 6 Bin 242", 33, 1
79761273902754400, 250, "Aisle 48 Bin 124", 37, 0
56250344125813696, 538, "Aisle 17 Bin 66", 21, 1
32136979238306400, 275, "Aisle 4 Bin 122", 84, 0
10706546780696500, 185, "Aisle 22 Bin 215", 18, 1
95087930180241600, 570, "Aisle 23 Bin 76", 38, 0
28255999907947000, 530, "Aisle 3 Bin 84", 24, 1
33265596310127800, 122, "Aisle 20 Bin 54", 22, 0
31814094318975300, 257, "Aisle 18 Bin 200", 106, 1
58689733294135600, 163, "Aisle 16 Bin 154", 42, 0
15711042743970500, 519, "Aisle 21 Bin 171", 56, 1
7082713340633320, 447, "Aisle 17 Bin 77", 4, 0
84933304440846304, 435, "Aisle 25 Bin 202", 96, 1
69982852426237696, 675, "Aisle 29 Bin 62", 64, 0
33211651379583400, 545, "Aisle 12 Bin 87", 86, 1
58707134946333200, 306, "Aisle 19 Bin 148", 38, 0
18789690357374200, 250, "Aisle 38 Bin 102", 77, 1
73383162419413200, 630, "Aisle 13 Bin 129", 7, 0
72807825079350208, 220, "Aisle 8 Bin 162", 22, 1
28717183727766100, 320, "Aisle 41 Bin 10", 97, 0
64461964814730200, 604, "Aisle 42 Bin 237", 84, 1
35766031419643500, 447, "Aisle 26 Bin 161", 25, 0
44836607029699000, 408, "Aisle 22 Bin 104", 73, 1
78016624401770208, 288, "Aisle 43 Bin 189", 28, 0
49948316196369800, 700, "Aisle 19 Bin 65", 34, 1
55809211660216304, 536, "Aisle 9 Bin 22", 16, 0
75215990781872400, 475, "Aisle 2 Bin 3", 71, 1
49156084348044200, 536, "Aisle 12 Bin 12", 40, 0
83041741084957696, 511, "Aisle 8 Bin 40", 44, 1
13576435021552100, 700, "Aisle 48 Bin 109", 59, 0
63792112424699696, 680, "Aisle 32 Bin 250", 37, 1
91466269302414800, 300, "Aisle 38 Bin 51", 10, 0
13833772870851600, 408, "Aisle 45 Bin 80", 19, 1
34654622485825800, 110, "Aisle 4 Bin 114", 41, 0
39695022328010800, 619, "Aisle 17 Bin 11", 61, 1
19606968743206700, 166, "Aisle 48 Bin 139", 13, 0
99701603744095696, 700, "Aisle 17 Bin 122", 32, 1
69821473818609400, 117, "Aisle 7 Bin 190", 44, 0
63933298521484704, 275, "Aisle 45 Bin 141", 18, 1
74567061150884896, 278, "Aisle 11 Bin 61", 30, 0
59351016374872496, 700, "Aisle 46 Bin 223", 44, 1
49700266886848496, 160, "Aisle 11 Bin 15", 29, 0
17661417608568500, 288, "Aisle 37 Bin 193", 26, 1
90919435750727504, 434, "Aisle 41 Bin 59", 9, 0
79390388468937296, 215, "Aisle 1 Bin 155", 44, 1
2860898147450090, 278, "Aisle 50 Bin 148", 15, 0
8371659295738240, 476, "Aisle 46 Bin 75", 40, 1
95840270307460496, 117, "Aisle 35 Bin 212", 64, 0
32380191087605400, 551, "Aisle 19 Bin 247", 68, 1
70990864919987504, 284, "Aisle 44 Bin 140", 42, 0
28291943387951000, 238, "Aisle 23 Bin 109", 58, 1
1395035110006750, 120, "Aisle 22 Bin 79", 18, 0
84757086072768192, 277, "Aisle 16 Bin 207", 86, 1
55513139541434200, 114, "Aisle 37 Bin 60", 22, 0
69389117802281800, 250, "Aisle 49 Bin 89", 43, 1
90236922397692896, 164, "Aisle 20 Bin 231", 17, 0
60329658010462304, 275, "Aisle 33 Bin 198", 29, 1
3729858503248190, 190, "Aisle 34 Bin 99", 17, 0
88757716872559392, 114, "Aisle 1 Bin 30", 57, 1
1027127942988250, 185, "Aisle 2 Bin 186", 50, 0
29468776278800500, 700, "Aisle 11 Bin 127", 72, 1
68002600064590096, 300, "Aisle 28 Bin 7", 7, 0
41272858672435800, 288, "Aisle 40 Bin 105", 17, 1
66659012598661400, 408, "Aisle 28 Bin 158", 35, 0
2992457858878650, 619, "Aisle 2 Bin 43", 17, 1
13219663944936900, 409, "Aisle 13 Bin 119", 70, 0
42033102757333600, 135, "Aisle 28 Bin 101", 128, 1
91100971652261504, 540, "Aisle 48 Bin 54", 19, 0
84083212682441792, 326, "Aisle 36 Bin 238", 106, 1
90990479518141296, 630, "Aisle 47 Bin 206", 56, 0
33984362660164600, 617, "Aisle 12 Bin 90", 42, 1
93296709124171104, 277, "Aisle 28 Bin 215", 98, 0
54702535792785200, 329, "Aisle 6 Bin 97", 12, 1
81939230195340000, 109, "Aisle 10 Bin 198", 46, 0
7229760813389290, 105, "Aisle 42 Bin 210", 52, 1
75159124638909408, 512, "Aisle 20 Bin 46", 27, 0
11067106844873800, 517, "Aisle 39 Bin 193", 41, 1
97819348251523904, 250, "Aisle 36 Bin 131", 22, 0
64461964814730200, 120, "Aisle 41 Bin 24", 36, 1
63732820730810496, 475, "Aisle 25 Bin 11", 28, 0
61861310943542600, 102, "Aisle 40 Bin 87", 40, 1
96598658926242592, 155, "Aisle 12 Bin 123", 34, 0
70313911938081400, 130, "Aisle 44 Bin 111", 20, 1
54702535792785200, 551, "Aisle 29 Bin 190", 57, 0
91815725611857504, 435, "Aisle 1 Bin 61", 40, 1
30317681695889300, 250, "Aisle 19 Bin 12", 6, 0
44071929894344704, 500, "Aisle 38 Bin 205", 23, 1
20657493426728100, 278, "Aisle 10 Bin 142", 26, 0
31270704284213600, 530, "Aisle 37 Bin 6", 19, 1
46641598781197296, 570, "Aisle 8 Bin 51", 60, 0
7229760813389290, 619, "Aisle 2 Bin 190", 5, 1
1319689631115000, 116, "Aisle 16 Bin 142", 73, 0
11188982828740200, 197, "Aisle 27 Bin 64", 131, 1
99287831967876608, 164, "Aisle 45 Bin 185", 27, 0
7974049778896070, 130, "Aisle 40 Bin 32", 2, 1
41547359560444304, 163, "Aisle 39 Bin 35", 116, 0
4707828488924020, 560, "Aisle 34 Bin 188", 14, 1
11443091924302000, 116, "Aisle 21 Bin 94", 86, 0
66905151715642000, 518, "Aisle 36 Bin 69", 48, 1
44258424751301200, 128, "Aisle 1 Bin 178", 20, 0
58537914221290000, 277, "Aisle 50 Bin 97", 18, 1
56660306880805200, 110, "Aisle 47 Bin 146", 89, 0
94697591792726400, 674, "Aisle 41 Bin 149", 8, 1
2178045626565480, 185, "Aisle 2 Bin 135", 101, 0
49176121858942096, 102, "Aisle 26 Bin 238", 37, 1
26589839777694100, 120, "Aisle 15 Bin 235", 58, 0
19938680392449100, 604, "Aisle 44 Bin 51", 50, 1
96111607371462000, 536, "Aisle 23 Bin 38", 53, 0
15236672633310000, 150, "Aisle 7 Bin 50", 37, 1
88767110896638304, 100, "Aisle 19 Bin 172", 73, 0
23608208583544300, 108, "Aisle 3 Bin 161", 11, 1
92857861039211008, 409, "Aisle 13 Bin 118", 19, 0
99704848298643904, 319, "Aisle 32 Bin 65", 41, 1
31814094318975300, 680, "Aisle 32 Bin 197", 47, 0
98687599700457200, 117, "Aisle 13 Bin 77", 16, 1
30773016583892400, 116, "Aisle 20 Bin 10", 35, 0
96247187352867104, 637, "Aisle 16 Bin 52", 47, 1
25717805936609800, 477, "Aisle 40 Bin 171", 8, 0
37611824585471296, 536, "Aisle 8 Bin 158", 41, 1
3484531523155410, 155, "Aisle 46 Bin 245", 39, 0
32693755623267800, 120, "Aisle 10 Bin 172", 5, 1
5076801484302480, 275, "Aisle 31 Bin 48", 44, 0
85935233703895008, 300, "Aisle 3 Bin 114", 106, 1
42213683346222600, 536, "Aisle 6 Bin 124", 18, 0
68746397951446800, 325, "Aisle 3 Bin 244", 22, 1
32596282386628300, 278, "Aisle 26 Bin 40", 22, 0
58228697186210704, 500, "Aisle 21 Bin 125", 27, 1
68002600064590096, 169, "Aisle 32 Bin 179", 25, 0
70601952453237104, 570, "Aisle 48 Bin 82", 52, 1
75215990781872400, 128, "Aisle 18 Bin 103", 68, 0
33806457345520700, 570, "Aisle 33 Bin 174", 6, 1
46641598781197296, 679, "Aisle 28 Bin 26", 91, 0
60643623287678000, 619, "Aisle 37 Bin 133", 22, 1
12128409499856200, 430, "Aisle 27 Bin 30", 17, 0
3520963626683130, 170, "Aisle 47 Bin 28", 24, 1
75199604279652800, 619, "Aisle 29 Bin 153", 33, 0
32197734622091100, 300, "Aisle 13 Bin 150", 54, 1
57060710974970096, 545, "Aisle 44 Bin 139", 53, 0
73351928950450304, 679, "Aisle 15 Bin 183", 8, 1
95351650117892192, 277, "Aisle 30 Bin 18", 37, 0
37877845191013504, 288, "Aisle 14 Bin 95", 59, 1
3000037413405130, 512, "Aisle 35 Bin 98", 31, 0
52329489876262096, 601, "Aisle 42 Bin 194", 100, 1
8932111616726560, 655, "Aisle 10 Bin 131", 20, 0
55050063989773800, 620, "Aisle 27 Bin 118", 48, 1
13020563548049700, 185, "Aisle 24 Bin 33", 31, 0
8828426501940350, 679, "Aisle 23 Bin 232", 72, 1
64972003619930896, 516, "Aisle 35 Bin 50", 99, 0
20988332355221200, 700, "Aisle 49 Bin 28", 22, 1
84498314649476096, 122, "Aisle 11 Bin 235", 48, 0
86550853668973600, 118, "Aisle 3 Bin 21", 48, 1
97934232415322496, 675, "Aisle 49 Bin 214", 123, 0
14580446201792300, 306, "Aisle 40 Bin 203", 38, 1
52061134052464496, 570, "Aisle 16 Bin 194", 48, 0
46926163769831696, 638, "Aisle 6 Bin 8", 28, 1
50166692316753400, 325, "Aisle 10 Bin 187", 25, 0
63569696828312400, 117, "Aisle 31 Bin 37", 32, 1
33984362660164600, 434, "Aisle 47 Bin 129", 5, 0
13102182582436600, 105, "Aisle 31 Bin 199", 51, 1
12820240190335900, 638, "Aisle 17 Bin 80", 52, 0
85349777249636608, 288, "Aisle 6 Bin 90", 43, 1
71980735412194704, 679, "Aisle 25 Bin 86", 50, 0
60633509883784800, 238, "Aisle 16 Bin 99", 10, 1
44974352008748400, 198, "Aisle 22 Bin 99", 41, 0
77993603915865408, 130, "Aisle 25 Bin 244", 28, 1
49858977113467400, 197, "Aisle 49 Bin 40", 51, 0
90242313677176496, 675, "Aisle 9 Bin 145", 47, 1
21061155898162100, 198, "Aisle 17 Bin 23", 15, 0
36191474561532096, 519, "Aisle 22 Bin 40", 49, 1
20483164758370800, 185, "Aisle 42 Bin 35", 44, 0
21766952686389600, 606, "Aisle 46 Bin 144", 23, 1
69268630286166600, 700, "Aisle 46 Bin 47", 5, 0
9158947445704600, 431, "Aisle 21 Bin 239", 76, 1
58540882180637296, 700, "Aisle 39 Bin 7", 76, 0
12086710454384100, 130, "Aisle 29 Bin 184", 16, 1
79586478733851200, 601, "Aisle 14 Bin 165", 19, 0
39584680536204704, 105, "Aisle 3 Bin 181", 80, 1
58779959165551504, 220, "Aisle 3 Bin 56", 13, 0
20654468149517000, 163, "Aisle 3 Bin 154", 35, 1
31741528221143100, 278, "Aisle 49 Bin 236", 60, 0
84933304440846304, 220, "Aisle 50 Bin 149", 39, 1
84630599730039392, 655, "Aisle 27 Bin 102", 23, 0
1231783767633860, 278, "Aisle 26 Bin 161", 40, 1
27506507168897400, 308, "Aisle 7 Bin 108", 23, 0
4685435285558910, 700, "Aisle 28 Bin 243", 20, 1
90074404868985696, 530, "Aisle 12 Bin 170", 49, 0
48487767219690200, 278, "Aisle 13 Bin 250", 49, 1
5240068752843960, 169, "Aisle 15 Bin 223", 53, 0
69093596891561800, 518, "Aisle 32 Bin 176", 52, 1
20483164758370800, 700, "Aisle 25 Bin 44", 39, 0
56975206801901696, 515, "Aisle 14 Bin 100", 79, 1
19435929438680400, 545, "Aisle 24 Bin 163", 49, 0
90919435750727504, 278, "Aisle 9 Bin 139", 85, 1
35783336296734900, 520, "Aisle 5 Bin 94", 70, 0
16499017977851900, 170, "Aisle 2 Bin 186", 98, 1
68576417438216096, 277, "Aisle 35 Bin 39", 9, 0
85935233703895008, 275, "Aisle 24 Bin 215", 45, 1
61028072202630600, 336, "Aisle 16 Bin 97", 12, 0
82199823089338096, 215, "Aisle 25 Bin 115", 81, 1
30686999243428400, 100, "Aisle 15 Bin 95", 26, 0
58779959165551504, 288, "Aisle 37 Bin 69", 17, 1
53568485729897400, 679, "Aisle 35 Bin 211", 58, 0
57248709854117200, 308, "Aisle 35 Bin 56", 31, 1
85571120409412304, 257, "Aisle 38 Bin 42", 21, 0
6278503324222450, 190, "Aisle 15 Bin 97", 35, 1
10819234739147000, 511, "Aisle 27 Bin 33", 52, 0
75199604279652800, 536, "Aisle 44 Bin 54", 96, 1
61020110953604496, 150, "Aisle 35 Bin 215", 54, 0
14822267886229400, 122, "Aisle 27 Bin 118", 53, 1
11662936416445100, 120, "Aisle 39 Bin 164", 7, 0
69778175647971296, 275, "Aisle 30 Bin 136", 30, 1
71475237820831400, 238, "Aisle 5 Bin 236", 21, 0
53863019788859504, 197, "Aisle 39 Bin 182", 20, 1
6198258667304620, 253, "Aisle 36 Bin 198", 15, 0
72348621606849792, 288, "Aisle 46 Bin 32", 40, 1
66084169714044600, 122, "Aisle 45 Bin 228", 46, 0
59362809965445296, 630, "Aisle 5 Bin 222", 27, 1
16797850705211900, 700, "Aisle 23 Bin 17", 31, 0
63188600836613504, 516, "Aisle 6 Bin 200", 35, 1
2920044592768140, 512, "Aisle 26 Bin 155", 27, 0
15852921495011500, 275, "Aisle 14 Bin 236", 28, 1
15236672633310000, 617, "Aisle 50 Bin 54", 48, 0
70739599352825200, 120, "Aisle 7 Bin 134", 95, 1
19292176988027700, 284, "Aisle 31 Bin 224", 4, 0
27488888917118200, 278, "Aisle 49 Bin 144", 130, 1
7158552349812790, 220, "Aisle 14 Bin 199", 71, 0
25575604829690000, 606, "Aisle 29 Bin 235", 82, 1
88012015120017504, 220, "Aisle 19 Bin 128", 37, 0
58702931847424000, 545, "Aisle 26 Bin 40", 61, 1
23758269589006100, 477, "Aisle 45 Bin 112", 82, 0
28279256027983100, 275, "Aisle 50 Bin 237", 101, 1
82142791678689600, 238, "Aisle 12 Bin 198", 43, 0
58615853859048800, 275, "Aisle 6 Bin 242", 106, 1
97284254696756608, 700, "Aisle 40 Bin 135", 68, 0
7336352614540770, 538, "Aisle 29 Bin 111", 5, 1
43867924158824800, 400, "Aisle 19 Bin 16", 30, 0
67065578325391696, 169, "Aisle 1 Bin 202", 25, 1
36191474561532096, 477, "Aisle 38 Bin 71", 13, 0
71474186532664096, 197, "Aisle 7 Bin 37", 33, 1
18140949641115100, 435, "Aisle 8 Bin 219", 85, 0
99055923262040992, 409, "Aisle 22 Bin 114", 79, 1
488399467668154, 700, "Aisle 11 Bin 73", 34, 0
19770061234096200, 150, "Aisle 34 Bin 129", 60, 1
64617189512446800, 306, "Aisle 32 Bin 183", 49, 0
16692466760567400, 434, "Aisle 36 Bin 33", 26, 1
93582094639436000, 116, "Aisle 6 Bin 203", 32, 0
81062538059428608, 447, "Aisle 15 Bin 149", 22, 1
18621485873014900, 533, "Aisle 46 Bin 248", 65, 0
